name,group,year,value,subGroup,city_id,lastValue,lat,lon
Bijapur,India,1647,335.555555555556,India,Bijapur - India,331.111111111111,16.82442,75.71537
Bijapur,India,1648,340,India,Bijapur - India,335.555555555556,16.82442,75.71537
Bijapur,India,1649,340,India,Bijapur - India,340,16.82442,75.71537
Bijapur,India,1650,340,India,Bijapur - India,340,16.82442,75.71537
Bijapur,India,1651,338.371287128713,India,Bijapur - India,340,16.82442,75.71537
Bijapur,India,1652,336.742574257426,India,Bijapur - India,338.371287128713,16.82442,75.71537
Bijapur,India,1653,335.113861386139,India,Bijapur - India,336.742574257426,16.82442,75.71537
Bijapur,India,1654,333.485148514851,India,Bijapur - India,335.113861386139,16.82442,75.71537
Bijapur,India,1655,331.856435643564,India,Bijapur - India,333.485148514851,16.82442,75.71537
Bijapur,India,1656,330.227722772277,India,Bijapur - India,331.856435643564,16.82442,75.71537
Bijapur,India,1657,328.59900990099,India,Bijapur - India,330.227722772277,16.82442,75.71537
Bijapur,India,1658,326.970297029703,India,Bijapur - India,328.59900990099,16.82442,75.71537
Bijapur,India,1659,325.341584158416,India,Bijapur - India,326.970297029703,16.82442,75.71537
Bijapur,India,1660,323.712871287129,India,Bijapur - India,325.341584158416,16.82442,75.71537
Bijapur,India,1661,322.084158415842,India,Bijapur - India,323.712871287129,16.82442,75.71537
Bijapur,India,1662,320.455445544554,India,Bijapur - India,322.084158415842,16.82442,75.71537
Bijapur,India,1663,318.826732673267,India,Bijapur - India,320.455445544554,16.82442,75.71537
Bijapur,India,1664,317.19801980198,India,Bijapur - India,318.826732673267,16.82442,75.71537
Bijapur,India,1665,315.569306930693,India,Bijapur - India,317.19801980198,16.82442,75.71537
Bijapur,India,1666,313.940594059406,India,Bijapur - India,315.569306930693,16.82442,75.71537
Bijapur,India,1667,312.311881188119,India,Bijapur - India,313.940594059406,16.82442,75.71537
Bijapur,India,1668,310.683168316832,India,Bijapur - India,312.311881188119,16.82442,75.71537
Bijapur,India,1669,309.054455445545,India,Bijapur - India,310.683168316832,16.82442,75.71537
Bijapur,India,1670,307.425742574257,India,Bijapur - India,309.054455445545,16.82442,75.71537
Bijapur,India,1671,305.79702970297,India,Bijapur - India,307.425742574257,16.82442,75.71537
Bijapur,India,1672,304.168316831683,India,Bijapur - India,305.79702970297,16.82442,75.71537
Bijapur,India,1673,302.539603960396,India,Bijapur - India,304.168316831683,16.82442,75.71537
Bijapur,India,1674,300.910891089109,India,Bijapur - India,302.539603960396,16.82442,75.71537
Bijapur,India,1675,299.282178217822,India,Bijapur - India,300.910891089109,16.82442,75.71537
Bijapur,India,1676,297.653465346535,India,Bijapur - India,299.282178217822,16.82442,75.71537
Bijapur,India,1677,296.024752475248,India,Bijapur - India,297.653465346535,16.82442,75.71537
Bijapur,India,1678,294.39603960396,India,Bijapur - India,296.024752475248,16.82442,75.71537
Bijapur,India,1679,292.767326732673,India,Bijapur - India,294.39603960396,16.82442,75.71537
Bijapur,India,1680,291.138613861386,India,Bijapur - India,292.767326732673,16.82442,75.71537
Bijapur,India,1681,289.509900990099,India,Bijapur - India,291.138613861386,16.82442,75.71537
Bijapur,India,1682,287.881188118812,India,Bijapur - India,289.509900990099,16.82442,75.71537
Bijapur,India,1683,286.252475247525,India,Bijapur - India,287.881188118812,16.82442,75.71537
Bijapur,India,1684,284.623762376238,India,Bijapur - India,286.252475247525,16.82442,75.71537
Bijapur,India,1685,282.99504950495,India,Bijapur - India,284.623762376238,16.82442,75.71537
Bijapur,India,1686,281.366336633663,India,Bijapur - India,282.99504950495,16.82442,75.71537
Bijapur,India,1687,279.737623762376,India,Bijapur - India,281.366336633663,16.82442,75.71537
Bijapur,India,1688,278.108910891089,India,Bijapur - India,279.737623762376,16.82442,75.71537
Bijapur,India,1689,276.480198019802,India,Bijapur - India,278.108910891089,16.82442,75.71537
Bijapur,India,1690,274.851485148515,India,Bijapur - India,276.480198019802,16.82442,75.71537
Bijapur,India,1691,273.222772277228,India,Bijapur - India,274.851485148515,16.82442,75.71537
Bijapur,India,1692,271.594059405941,India,Bijapur - India,273.222772277228,16.82442,75.71537
Bijapur,India,1693,269.965346534653,India,Bijapur - India,271.594059405941,16.82442,75.71537
Bijapur,India,1694,268.336633663366,India,Bijapur - India,269.965346534653,16.82442,75.71537
Bijapur,India,1695,266.707920792079,India,Bijapur - India,268.336633663366,16.82442,75.71537
Bijapur,India,1696,265.079207920792,India,Bijapur - India,266.707920792079,16.82442,75.71537
Bijapur,India,1697,263.450495049505,India,Bijapur - India,265.079207920792,16.82442,75.71537
Bijapur,India,1698,261.821782178218,India,Bijapur - India,263.450495049505,16.82442,75.71537
Bijapur,India,1699,260.193069306931,India,Bijapur - India,261.821782178218,16.82442,75.71537
Bijapur,India,1700,258.564356435644,India,Bijapur - India,260.193069306931,16.82442,75.71537
Bijapur,India,1701,256.935643564356,India,Bijapur - India,258.564356435644,16.82442,75.71537
Bijapur,India,1702,255.306930693069,India,Bijapur - India,256.935643564356,16.82442,75.71537
Bijapur,India,1703,253.678217821782,India,Bijapur - India,255.306930693069,16.82442,75.71537
Bijapur,India,1704,252.049504950495,India,Bijapur - India,253.678217821782,16.82442,75.71537
Bijapur,India,1705,250.420792079208,India,Bijapur - India,252.049504950495,16.82442,75.71537
Bijapur,India,1706,248.792079207921,India,Bijapur - India,250.420792079208,16.82442,75.71537
Bijapur,India,1707,247.163366336634,India,Bijapur - India,248.792079207921,16.82442,75.71537
Bijapur,India,1708,245.534653465347,India,Bijapur - India,247.163366336634,16.82442,75.71537
Bijapur,India,1709,243.905940594059,India,Bijapur - India,245.534653465347,16.82442,75.71537
Bijapur,India,1710,242.277227722772,India,Bijapur - India,243.905940594059,16.82442,75.71537
Birmingham,Europe,1889,910.08,UK,Birmingham - UK,910.08,52.48142,-1.89983
Birmingham,Europe,1890,940.8,UK,Birmingham - UK,910.08,52.48142,-1.89983
Birmingham,Europe,1891,971.52,UK,Birmingham - UK,940.8,52.48142,-1.89983
Birmingham,Europe,1892,1002.24,UK,Birmingham - UK,971.52,52.48142,-1.89983
Birmingham,Europe,1893,1032.96,UK,Birmingham - UK,1002.24,52.48142,-1.89983
Birmingham,Europe,1894,1063.68,UK,Birmingham - UK,1032.96,52.48142,-1.89983
Birmingham,Europe,1895,1094.4,UK,Birmingham - UK,1063.68,52.48142,-1.89983
Birmingham,Europe,1896,1125.12,UK,Birmingham - UK,1094.4,52.48142,-1.89983
Birmingham,Europe,1897,1155.84,UK,Birmingham - UK,1125.12,52.48142,-1.89983
Birmingham,Europe,1898,1186.56,UK,Birmingham - UK,1155.84,52.48142,-1.89983
Birmingham,Europe,1899,1217.28,UK,Birmingham - UK,1186.56,52.48142,-1.89983
Birmingham,Europe,1900,1248,UK,Birmingham - UK,1217.28,52.48142,-1.89983
Birmingham,Europe,1901,1266,UK,Birmingham - UK,1248,52.48142,-1.89983
Birmingham,Europe,1902,1284,UK,Birmingham - UK,1266,52.48142,-1.89983
Birmingham,Europe,1903,1302,UK,Birmingham - UK,1284,52.48142,-1.89983
Birmingham,Europe,1904,1320,UK,Birmingham - UK,1302,52.48142,-1.89983
Birmingham,Europe,1905,1338,UK,Birmingham - UK,1320,52.48142,-1.89983
Birmingham,Europe,1906,1356,UK,Birmingham - UK,1338,52.48142,-1.89983
Birmingham,Europe,1907,1374,UK,Birmingham - UK,1356,52.48142,-1.89983
Birmingham,Europe,1908,1392,UK,Birmingham - UK,1374,52.48142,-1.89983
Birmingham,Europe,1909,1410,UK,Birmingham - UK,1392,52.48142,-1.89983
Birmingham,Europe,1910,1428,UK,Birmingham - UK,1410,52.48142,-1.89983
Birmingham,Europe,1911,1446,UK,Birmingham - UK,1428,52.48142,-1.89983
Birmingham,Europe,1912,1464,UK,Birmingham - UK,1446,52.48142,-1.89983
Birmingham,Europe,1913,1482,UK,Birmingham - UK,1464,52.48142,-1.89983
Birmingham,Europe,1914,1500,UK,Birmingham - UK,1482,52.48142,-1.89983
Boston,North America,1924,1722.18181818182,US,Boston - US,1722.18181818182,42.347919,-71.06453
Boston,North America,1925,1764,US,Boston - US,1722.18181818182,42.347919,-71.06453
Boston,North America,1926,1795.48,US,Boston - US,1764,42.347919,-71.06453
Boston,North America,1927,1826.96,US,Boston - US,1795.48,42.347919,-71.06453
Boston,North America,1928,1858.44,US,Boston - US,1826.96,42.347919,-71.06453
Buenos Aires,Latin America,1911,1453.42857142857,Argentina,Buenos Aires - Argentina,1453.42857142857,-34.61315,-58.4
Buenos Aires,Latin America,1912,1512.28571428571,Argentina,Buenos Aires - Argentina,1453.42857142857,-34.61315,-58.4
Buenos Aires,Latin America,1913,1571.14285714286,Argentina,Buenos Aires - Argentina,1512.28571428571,-34.61315,-58.4
Buenos Aires,Latin America,1914,1630,Argentina,Buenos Aires - Argentina,1571.14285714286,-34.61315,-58.4
Buenos Aires,Latin America,1915,1700.90909090909,Argentina,Buenos Aires - Argentina,1630,-34.61315,-58.4
Buenos Aires,Latin America,1916,1771.81818181818,Argentina,Buenos Aires - Argentina,1700.90909090909,-34.61315,-58.4
Buenos Aires,Latin America,1917,1842.72727272727,Argentina,Buenos Aires - Argentina,1771.81818181818,-34.61315,-58.4
Buenos Aires,Latin America,1918,1913.63636363636,Argentina,Buenos Aires - Argentina,1842.72727272727,-34.61315,-58.4
Buenos Aires,Latin America,1919,1984.54545454545,Argentina,Buenos Aires - Argentina,1913.63636363636,-34.61315,-58.4
Buenos Aires,Latin America,1920,2055.45454545455,Argentina,Buenos Aires - Argentina,1984.54545454545,-34.61315,-58.4
Buenos Aires,Latin America,1921,2126.36363636364,Argentina,Buenos Aires - Argentina,2055.45454545455,-34.61315,-58.4
Buenos Aires,Latin America,1922,2197.27272727273,Argentina,Buenos Aires - Argentina,2126.36363636364,-34.61315,-58.4
Buenos Aires,Latin America,1923,2268.18181818182,Argentina,Buenos Aires - Argentina,2197.27272727273,-34.61315,-58.4
Buenos Aires,Latin America,1924,2339.09090909091,Argentina,Buenos Aires - Argentina,2268.18181818182,-34.61315,-58.4
Buenos Aires,Latin America,1925,2410,Argentina,Buenos Aires - Argentina,2339.09090909091,-34.61315,-58.4
Buenos Aires,Latin America,1926,2517.52,Argentina,Buenos Aires - Argentina,2410,-34.61315,-58.4
Buenos Aires,Latin America,1927,2625.04,Argentina,Buenos Aires - Argentina,2517.52,-34.61315,-58.4
Buenos Aires,Latin America,1928,2732.56,Argentina,Buenos Aires - Argentina,2625.04,-34.61315,-58.4
Buenos Aires,Latin America,1929,2840.08,Argentina,Buenos Aires - Argentina,2732.56,-34.61315,-58.4
Buenos Aires,Latin America,1930,2947.6,Argentina,Buenos Aires - Argentina,2840.08,-34.61315,-58.4
Buenos Aires,Latin America,1931,3055.12,Argentina,Buenos Aires - Argentina,2947.6,-34.61315,-58.4
Buenos Aires,Latin America,1932,3162.64,Argentina,Buenos Aires - Argentina,3055.12,-34.61315,-58.4
Buenos Aires,Latin America,1933,3270.16,Argentina,Buenos Aires - Argentina,3162.64,-34.61315,-58.4
Buenos Aires,Latin America,1934,3377.68,Argentina,Buenos Aires - Argentina,3270.16,-34.61315,-58.4
Buenos Aires,Latin America,1935,3485.2,Argentina,Buenos Aires - Argentina,3377.68,-34.61315,-58.4
Buenos Aires,Latin America,1936,3592.72,Argentina,Buenos Aires - Argentina,3485.2,-34.61315,-58.4
Buenos Aires,Latin America,1937,3700.24,Argentina,Buenos Aires - Argentina,3592.72,-34.61315,-58.4
Buenos Aires,Latin America,1938,3807.76,Argentina,Buenos Aires - Argentina,3700.24,-34.61315,-58.4
Buenos Aires,Latin America,1939,3915.28,Argentina,Buenos Aires - Argentina,3807.76,-34.61315,-58.4
Buenos Aires,Latin America,1940,4022.8,Argentina,Buenos Aires - Argentina,3915.28,-34.61315,-58.4
Buenos Aires,Latin America,1941,4130.32,Argentina,Buenos Aires - Argentina,4022.8,-34.61315,-58.4
Buenos Aires,Latin America,1942,4237.84,Argentina,Buenos Aires - Argentina,4130.32,-34.61315,-58.4
Buenos Aires,Latin America,1943,4345.36,Argentina,Buenos Aires - Argentina,4237.84,-34.61315,-58.4
Buenos Aires,Latin America,1944,4452.88,Argentina,Buenos Aires - Argentina,4345.36,-34.61315,-58.4
Buenos Aires,Latin America,1945,4560.4,Argentina,Buenos Aires - Argentina,4452.88,-34.61315,-58.4
Buenos Aires,Latin America,1946,4667.92,Argentina,Buenos Aires - Argentina,4560.4,-34.61315,-58.4
Buenos Aires,Latin America,1947,4775.44,Argentina,Buenos Aires - Argentina,4667.92,-34.61315,-58.4
Buenos Aires,Latin America,1948,4882.96,Argentina,Buenos Aires - Argentina,4775.44,-34.61315,-58.4
Buenos Aires,Latin America,1949,4990.48,Argentina,Buenos Aires - Argentina,4882.96,-34.61315,-58.4
Buenos Aires,Latin America,1950,5098,Argentina,Buenos Aires - Argentina,4990.48,-34.61315,-58.4
Buenos Aires,Latin America,1951,5238.2,Argentina,Buenos Aires - Argentina,5098,-34.61315,-58.4
Buenos Aires,Latin America,1952,5378.4,Argentina,Buenos Aires - Argentina,5238.2,-34.61315,-58.4
Buenos Aires,Latin America,1953,5518.6,Argentina,Buenos Aires - Argentina,5378.4,-34.61315,-58.4
Buenos Aires,Latin America,1954,5658.8,Argentina,Buenos Aires - Argentina,5518.6,-34.61315,-58.4
Buenos Aires,Latin America,1955,5799,Argentina,Buenos Aires - Argentina,5658.8,-34.61315,-58.4
Buenos Aires,Latin America,1956,5958.8,Argentina,Buenos Aires - Argentina,5799,-34.61315,-58.4
Buenos Aires,Latin America,1957,6118.6,Argentina,Buenos Aires - Argentina,5958.8,-34.61315,-58.4
Buenos Aires,Latin America,1958,6278.4,Argentina,Buenos Aires - Argentina,6118.6,-34.61315,-58.4
Buenos Aires,Latin America,1959,6438.2,Argentina,Buenos Aires - Argentina,6278.4,-34.61315,-58.4
Buenos Aires,Latin America,1960,6598,Argentina,Buenos Aires - Argentina,6438.2,-34.61315,-58.4
Buenos Aires,Latin America,1961,6741.8,Argentina,Buenos Aires - Argentina,6598,-34.61315,-58.4
Buenos Aires,Latin America,1962,6885.6,Argentina,Buenos Aires - Argentina,6741.8,-34.61315,-58.4
Buenos Aires,Latin America,1963,7029.4,Argentina,Buenos Aires - Argentina,6885.6,-34.61315,-58.4
Buenos Aires,Latin America,1964,7173.2,Argentina,Buenos Aires - Argentina,7029.4,-34.61315,-58.4
Buenos Aires,Latin America,1965,7317,Argentina,Buenos Aires - Argentina,7173.2,-34.61315,-58.4
Buenos Aires,Latin America,1966,7578.6,Argentina,Buenos Aires - Argentina,7317,-34.61315,-58.4
Buenos Aires,Latin America,1967,7840.2,Argentina,Buenos Aires - Argentina,7578.6,-34.61315,-58.4
Buenos Aires,Latin America,1968,8101.8,Argentina,Buenos Aires - Argentina,7840.2,-34.61315,-58.4
Buenos Aires,Latin America,1969,8363.4,Argentina,Buenos Aires - Argentina,8101.8,-34.61315,-58.4
Buenos Aires,Latin America,1970,8625,Argentina,Buenos Aires - Argentina,8363.4,-34.61315,-58.4
Buenos Aires,Latin America,1971,8649,Argentina,Buenos Aires - Argentina,8625,-34.61315,-58.4
Buenos Aires,Latin America,1972,8673,Argentina,Buenos Aires - Argentina,8649,-34.61315,-58.4
Buenos Aires,Latin America,1973,8697,Argentina,Buenos Aires - Argentina,8673,-34.61315,-58.4
Buenos Aires,Latin America,1974,8721,Argentina,Buenos Aires - Argentina,8697,-34.61315,-58.4
Buenos Aires,Latin America,1975,8745,Argentina,Buenos Aires - Argentina,8721,-34.61315,-58.4
Buenos Aires,Latin America,1976,8880.4,Argentina,Buenos Aires - Argentina,8745,-34.61315,-58.4
Buenos Aires,Latin America,1977,9015.8,Argentina,Buenos Aires - Argentina,8880.4,-34.61315,-58.4
Buenos Aires,Latin America,1978,9151.2,Argentina,Buenos Aires - Argentina,9015.8,-34.61315,-58.4
Buenos Aires,Latin America,1979,9286.6,Argentina,Buenos Aires - Argentina,9151.2,-34.61315,-58.4
Buenos Aires,Latin America,1980,9422,Argentina,Buenos Aires - Argentina,9286.6,-34.61315,-58.4
Buenos Aires,Latin America,1981,9529.4,Argentina,Buenos Aires - Argentina,9422,-34.61315,-58.4
Buenos Aires,Latin America,1982,9636.8,Argentina,Buenos Aires - Argentina,9529.4,-34.61315,-58.4
Buenos Aires,Latin America,1983,9744.2,Argentina,Buenos Aires - Argentina,9636.8,-34.61315,-58.4
Buenos Aires,Latin America,1984,9851.6,Argentina,Buenos Aires - Argentina,9744.2,-34.61315,-58.4
Buenos Aires,Latin America,1985,9959,Argentina,Buenos Aires - Argentina,9851.6,-34.61315,-58.4
Buenos Aires,Latin America,1986,10069.8,Argentina,Buenos Aires - Argentina,9959,-34.61315,-58.4
Buenos Aires,Latin America,1987,10180.6,Argentina,Buenos Aires - Argentina,10069.8,-34.61315,-58.4
Buenos Aires,Latin America,1988,10291.4,Argentina,Buenos Aires - Argentina,10180.6,-34.61315,-58.4
Buenos Aires,Latin America,1989,10402.2,Argentina,Buenos Aires - Argentina,10291.4,-34.61315,-58.4
Buenos Aires,Latin America,1990,10513,Argentina,Buenos Aires - Argentina,10402.2,-34.61315,-58.4
Buenos Aires,Latin America,1991,10688.4,Argentina,Buenos Aires - Argentina,10513,-34.61315,-58.4
Buenos Aires,Latin America,1992,10863.8,Argentina,Buenos Aires - Argentina,10688.4,-34.61315,-58.4
Buenos Aires,Latin America,1993,11039.2,Argentina,Buenos Aires - Argentina,10863.8,-34.61315,-58.4
Buenos Aires,Latin America,1994,11214.6,Argentina,Buenos Aires - Argentina,11039.2,-34.61315,-58.4
Buenos Aires,Latin America,1995,11390,Argentina,Buenos Aires - Argentina,11214.6,-34.61315,-58.4
Buenos Aires,Latin America,1996,11593.4,Argentina,Buenos Aires - Argentina,11390,-34.61315,-58.4
Buenos Aires,Latin America,1997,11796.8,Argentina,Buenos Aires - Argentina,11593.4,-34.61315,-58.4
Buenos Aires,Latin America,1998,12000.2,Argentina,Buenos Aires - Argentina,11796.8,-34.61315,-58.4
Buenos Aires,Latin America,1999,12203.6,Argentina,Buenos Aires - Argentina,12000.2,-34.61315,-58.4
Buenos Aires,Latin America,2000,12407,Argentina,Buenos Aires - Argentina,12203.6,-34.61315,-58.4
Buenos Aires,Latin America,2001,12591.6,Argentina,Buenos Aires - Argentina,12407,-34.61315,-58.4
Buenos Aires,Latin America,2002,12776.2,Argentina,Buenos Aires - Argentina,12591.6,-34.61315,-58.4
Buenos Aires,Latin America,2003,12960.8,Argentina,Buenos Aires - Argentina,12776.2,-34.61315,-58.4
Buenos Aires,Latin America,2004,13145.4,Argentina,Buenos Aires - Argentina,12960.8,-34.61315,-58.4
Buenos Aires,Latin America,2005,13330,Argentina,Buenos Aires - Argentina,13145.4,-34.61315,-58.4
Buenos Aires,Latin America,2006,13513.2,Argentina,Buenos Aires - Argentina,13330,-34.61315,-58.4
Buenos Aires,Latin America,2007,13696.4,Argentina,Buenos Aires - Argentina,13513.2,-34.61315,-58.4
Buenos Aires,Latin America,2008,13879.6,Argentina,Buenos Aires - Argentina,13696.4,-34.61315,-58.4
Cairo,Middle East,1500,400,Egypt,Cairo - Egypt,400,30.04,31.24
Cairo,Middle East,1501,399.2,Egypt,Cairo - Egypt,400,30.04,31.24
Cairo,Middle East,1502,398.4,Egypt,Cairo - Egypt,399.2,30.04,31.24
Cairo,Middle East,1503,397.6,Egypt,Cairo - Egypt,398.4,30.04,31.24
Cairo,Middle East,1504,396.8,Egypt,Cairo - Egypt,397.6,30.04,31.24
Cairo,Middle East,1505,396,Egypt,Cairo - Egypt,396.8,30.04,31.24
Cairo,Middle East,1506,395.2,Egypt,Cairo - Egypt,396,30.04,31.24
Cairo,Middle East,1507,394.4,Egypt,Cairo - Egypt,395.2,30.04,31.24
Cairo,Middle East,1508,393.6,Egypt,Cairo - Egypt,394.4,30.04,31.24
Cairo,Middle East,1509,392.8,Egypt,Cairo - Egypt,393.6,30.04,31.24
Cairo,Middle East,1510,392,Egypt,Cairo - Egypt,392.8,30.04,31.24
Cairo,Middle East,1511,391.2,Egypt,Cairo - Egypt,392,30.04,31.24
Cairo,Middle East,1512,390.4,Egypt,Cairo - Egypt,391.2,30.04,31.24
Cairo,Middle East,1513,389.6,Egypt,Cairo - Egypt,390.4,30.04,31.24
Cairo,Middle East,1514,388.8,Egypt,Cairo - Egypt,389.6,30.04,31.24
Cairo,Middle East,1515,388,Egypt,Cairo - Egypt,388.8,30.04,31.24
Cairo,Middle East,1516,387.2,Egypt,Cairo - Egypt,388,30.04,31.24
Cairo,Middle East,1517,386.4,Egypt,Cairo - Egypt,387.2,30.04,31.24
Cairo,Middle East,1518,385.6,Egypt,Cairo - Egypt,386.4,30.04,31.24
Cairo,Middle East,1519,384.8,Egypt,Cairo - Egypt,385.6,30.04,31.24
Cairo,Middle East,1520,384,Egypt,Cairo - Egypt,384.8,30.04,31.24
Cairo,Middle East,1521,383.2,Egypt,Cairo - Egypt,384,30.04,31.24
Cairo,Middle East,1522,382.4,Egypt,Cairo - Egypt,383.2,30.04,31.24
Cairo,Middle East,1523,381.6,Egypt,Cairo - Egypt,382.4,30.04,31.24
Cairo,Middle East,1524,380.8,Egypt,Cairo - Egypt,381.6,30.04,31.24
Cairo,Middle East,1525,380,Egypt,Cairo - Egypt,380.8,30.04,31.24
Cairo,Middle East,1526,379.2,Egypt,Cairo - Egypt,380,30.04,31.24
Cairo,Middle East,1527,378.4,Egypt,Cairo - Egypt,379.2,30.04,31.24
Cairo,Middle East,1528,377.6,Egypt,Cairo - Egypt,378.4,30.04,31.24
Cairo,Middle East,1529,376.8,Egypt,Cairo - Egypt,377.6,30.04,31.24
Cairo,Middle East,1530,376,Egypt,Cairo - Egypt,376.8,30.04,31.24
Cairo,Middle East,1531,375.2,Egypt,Cairo - Egypt,376,30.04,31.24
Cairo,Middle East,1532,374.4,Egypt,Cairo - Egypt,375.2,30.04,31.24
Cairo,Middle East,1533,373.6,Egypt,Cairo - Egypt,374.4,30.04,31.24
Cairo,Middle East,1534,372.8,Egypt,Cairo - Egypt,373.6,30.04,31.24
Cairo,Middle East,1535,372,Egypt,Cairo - Egypt,372.8,30.04,31.24
Cairo,Middle East,1536,371.2,Egypt,Cairo - Egypt,372,30.04,31.24
Cairo,Middle East,1537,370.4,Egypt,Cairo - Egypt,371.2,30.04,31.24
Cairo,Middle East,1538,369.6,Egypt,Cairo - Egypt,370.4,30.04,31.24
Cairo,Middle East,1539,368.8,Egypt,Cairo - Egypt,369.6,30.04,31.24
Cairo,Middle East,1540,368,Egypt,Cairo - Egypt,368.8,30.04,31.24
Cairo,Middle East,1541,367.2,Egypt,Cairo - Egypt,368,30.04,31.24
Cairo,Middle East,1542,366.4,Egypt,Cairo - Egypt,367.2,30.04,31.24
Cairo,Middle East,1543,365.6,Egypt,Cairo - Egypt,366.4,30.04,31.24
Cairo,Middle East,1544,364.8,Egypt,Cairo - Egypt,365.6,30.04,31.24
Cairo,Middle East,1545,364,Egypt,Cairo - Egypt,364.8,30.04,31.24
Cairo,Middle East,1546,363.2,Egypt,Cairo - Egypt,364,30.04,31.24
Cairo,Middle East,1547,362.4,Egypt,Cairo - Egypt,363.2,30.04,31.24
Cairo,Middle East,1548,361.6,Egypt,Cairo - Egypt,362.4,30.04,31.24
Cairo,Middle East,1549,360.8,Egypt,Cairo - Egypt,361.6,30.04,31.24
Cairo,Middle East,1550,360,Egypt,Cairo - Egypt,360.8,30.04,31.24
Cairo,Middle East,1551,356.6,Egypt,Cairo - Egypt,360,30.04,31.24
Cairo,Middle East,1552,353.2,Egypt,Cairo - Egypt,356.6,30.04,31.24
Cairo,Middle East,1553,349.8,Egypt,Cairo - Egypt,353.2,30.04,31.24
Cairo,Middle East,1554,346.4,Egypt,Cairo - Egypt,349.8,30.04,31.24
Cairo,Middle East,1555,343,Egypt,Cairo - Egypt,346.4,30.04,31.24
Cairo,Middle East,1556,339.6,Egypt,Cairo - Egypt,343,30.04,31.24
Cairo,Middle East,1557,336.2,Egypt,Cairo - Egypt,339.6,30.04,31.24
Cairo,Middle East,1558,332.8,Egypt,Cairo - Egypt,336.2,30.04,31.24
Cairo,Middle East,1559,329.4,Egypt,Cairo - Egypt,332.8,30.04,31.24
Cairo,Middle East,1560,326,Egypt,Cairo - Egypt,329.4,30.04,31.24
Cairo,Middle East,1561,322.6,Egypt,Cairo - Egypt,326,30.04,31.24
Cairo,Middle East,1562,319.2,Egypt,Cairo - Egypt,322.6,30.04,31.24
Cairo,Middle East,1563,315.8,Egypt,Cairo - Egypt,319.2,30.04,31.24
Cairo,Middle East,1564,312.4,Egypt,Cairo - Egypt,315.8,30.04,31.24
Cairo,Middle East,1565,309,Egypt,Cairo - Egypt,312.4,30.04,31.24
Cairo,Middle East,1566,305.6,Egypt,Cairo - Egypt,309,30.04,31.24
Cairo,Middle East,1567,302.2,Egypt,Cairo - Egypt,305.6,30.04,31.24
Cairo,Middle East,1568,298.8,Egypt,Cairo - Egypt,302.2,30.04,31.24
Cairo,Middle East,1569,295.4,Egypt,Cairo - Egypt,298.8,30.04,31.24
Cairo,Middle East,1570,292,Egypt,Cairo - Egypt,295.4,30.04,31.24
Cairo,Middle East,1571,288.6,Egypt,Cairo - Egypt,292,30.04,31.24
Cairo,Middle East,1572,285.2,Egypt,Cairo - Egypt,288.6,30.04,31.24
Cairo,Middle East,1573,281.8,Egypt,Cairo - Egypt,285.2,30.04,31.24
Cairo,Middle East,1574,278.4,Egypt,Cairo - Egypt,281.8,30.04,31.24
Cairo,Middle East,1575,275,Egypt,Cairo - Egypt,278.4,30.04,31.24
Cairo,Middle East,1576,272,Egypt,Cairo - Egypt,275,30.04,31.24
Cairo,Middle East,1577,269,Egypt,Cairo - Egypt,272,30.04,31.24
Cairo,Middle East,1578,266,Egypt,Cairo - Egypt,269,30.04,31.24
Cairo,Middle East,1579,263,Egypt,Cairo - Egypt,266,30.04,31.24
Cairo,Middle East,1580,260,Egypt,Cairo - Egypt,263,30.04,31.24
Cairo,Middle East,1581,257,Egypt,Cairo - Egypt,260,30.04,31.24
Cairo,Middle East,1582,254,Egypt,Cairo - Egypt,257,30.04,31.24
Cairo,Middle East,1583,251,Egypt,Cairo - Egypt,254,30.04,31.24
Cairo,Middle East,1584,248,Egypt,Cairo - Egypt,251,30.04,31.24
Cairo,Middle East,1585,245,Egypt,Cairo - Egypt,248,30.04,31.24
Cairo,Middle East,1586,242,Egypt,Cairo - Egypt,245,30.04,31.24
Cairo,Middle East,1587,239,Egypt,Cairo - Egypt,242,30.04,31.24
Cairo,Middle East,1588,236,Egypt,Cairo - Egypt,239,30.04,31.24
Cairo,Middle East,1589,233,Egypt,Cairo - Egypt,236,30.04,31.24
Cairo,Middle East,1590,230,Egypt,Cairo - Egypt,233,30.04,31.24
Cairo,Middle East,1591,227,Egypt,Cairo - Egypt,230,30.04,31.24
Cairo,Middle East,1592,224,Egypt,Cairo - Egypt,227,30.04,31.24
Cairo,Middle East,1593,221,Egypt,Cairo - Egypt,224,30.04,31.24
Cairo,Middle East,1594,218,Egypt,Cairo - Egypt,221,30.04,31.24
Cairo,Middle East,1595,215,Egypt,Cairo - Egypt,218,30.04,31.24
Cairo,Middle East,1596,212,Egypt,Cairo - Egypt,215,30.04,31.24
Cairo,Middle East,1597,209,Egypt,Cairo - Egypt,212,30.04,31.24
Cairo,Middle East,1598,206,Egypt,Cairo - Egypt,209,30.04,31.24
Cairo,Middle East,1599,203,Egypt,Cairo - Egypt,206,30.04,31.24
Cairo,Middle East,1600,200,Egypt,Cairo - Egypt,203,30.04,31.24
Cairo,Middle East,1601,199.5,Egypt,Cairo - Egypt,200,30.04,31.24
Cairo,Middle East,1602,199,Egypt,Cairo - Egypt,199.5,30.04,31.24
